app_id,app_pkg,app_name,category_id,data_safety_content,privacy_policy_content,result
106,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #5 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

若您对本政策有任何问题，请联系：feedback@keep.com，我们会在收到您联系后的15个工作日内完成核查和处理。
【同簇句】
但除非您依照法律的规定删除了您的信息，否则您的取消行为不会影响我们基于您之前的授权进行的信息的处理、存储。
【同簇句】
但除非您依照法律的规定删除了您的信息，否则您的取消行为不会影响我们基于您之前的授权进行的信息的存储或处理。
【同簇句】
但除非您依照法律的规定删除了您的信息，否则您的取消行为不会影响我们基于您之前的授权进行的信息的存储或处理。
【同簇句】
但除非您依照法律的规定删除了您的信息，否则您的取消行为不会影响我们基于您之前的授权进行的信息的处理、存储。
【同簇句】
但除非您依照法律的规定删除了您的信息，否则您的取消行为不会影响我们基于您之前的授权进行的信息处理、存储。
【同簇句】
且除非您依照法律的规定删除了您的信息，否则您的取消行为不会影响我们基于您之前的授权进行的信息的存储或处理。
【同簇句】
您可以自行删除您上传、发布或分享的信息，如要求我们为您删除您的相关信息，请发送邮件到 feedback@keep.com 与我们联络并提出您的要求，我们会在收到后15个工作日内完成并核查和处理。
【同簇句】
且除非您依照法律的规定删除了您的信息，否则您的取消行为不会影响我们基于您之前的授权进行的信息的存储或处理。
【同簇句】
您可以自行从 Keep 账号中删除您的内容或个人信息，或要求我们删除或修改信息，例如您想要删除个人账号，可以发送邮件到 feedback@keep.com 与我们联络并提出您的要求，我们将在收到后15个工作日内联络您并完成核查和处理。
【同簇句】
因此，如果您删除了某些内容，我们可能会在15个工作日内从我们现用的和备用的系统中删除其副本。
【同簇句】
您可以随时复制、导出个人账号名下的内容或将其用于非 Keep 服务，您可以发邮件到 feedback@keep.com 与我们联络并提出您的要求，我们会在收到您联系后的15个工作日内完成核查和处理。
【同簇句】
我们将会在您做出请求后的合理时间内处理您的请求，并且会根据您的请求，此后不再收集、使用和/或披露您的个人信息。
【同簇句】
但您撤回同意或授权的决定，不会影响我们此前基于您的同意而开展的个人信息处理活动的有效性。
【同簇句】
同时，我们将删除您的全部个人信息，除非您重新注册Keep账号，否则将无法继续使用Keep提供的产品功能，请您谨慎操作。
【同簇句】
如果发现个人信息可能被泄露，您可以通过 Keep App 投诉举报，我们将在15个工作日内联络您并完成核查和处理；
【同簇句】
我们设立了个人信息保护工作部门，您可以通过邮箱 feedback@keep.com 或电话 010-86399205 与我们联系，我们将在15个工作日内联络您并完成核查和处理。
【同簇句】
如果发现 Keep App互联网算法推荐存在算法歧视、""大数据杀熟""、流量造假、诱导沉迷等影响正常传播秩序、市场秩序和社会秩序等违规等行为，您可以通过 Keep App 投诉举报，我们将在15个工作日内联络您并完成核查和处理。",但除非您依照法律的规定删除了您的信息，否则您的取消行为不会影响我们基于您之前的授权进行的信息的处理、存储。,
107,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #1 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

(四) Keep App获取的权限
【同簇句】
1 存储权限
【同簇句】
2 相册权限
【同簇句】
3 相机权限
【同簇句】
4 位置权限
【同簇句】
5 麦克风权限
【同簇句】
7 网络权限
【同簇句】
8 通知权限
【同簇句】
10 日历权限",6 电话权限,
108,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #1 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

(四) Keep App获取的权限
【同簇句】
1 存储权限
【同簇句】
2 相册权限
【同簇句】
3 相机权限
【同簇句】
4 位置权限
【同簇句】
5 麦克风权限
【同簇句】
6 电话权限
【同簇句】
8 通知权限
【同簇句】
10 日历权限",7 网络权限,
109,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #9 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

设备或软件信息，包括您的移动设备、网页浏览器或用于接入我们服务的其他程序所提供的配置信息、您的IP地址和移动设备所用的版本和设备识别码（包括IDFA、IDFV、IMEI、AndroidID、OAID、IMSI、ICCID、GAID、MEID、AAID、VAID）；
【同簇句】
在使用我们服务时搜索或浏览的信息，包括您使用的网页搜索词语、访问的社交媒体页面URL地址，以及您在使用我们服务时浏览或要求提供的其他信息和内容详情；
【同簇句】
有关您曾使用的移动应用（App）和其他软件的信息，以及您曾经使用该类移动应用和软件的信息；
【同簇句】
您通过我们的服务分享的内容所包含的信息（元数据），包括拍摄或上传的共享照片或录像的日期、时间或地点。
【同簇句】
为了向您提供更加优质的服务与用户体验，我们可能会将您的Keep账号、浏览信息、健身需求，以及您授权我们自动采集的个人信息（包括服务日志、设备信息）进行关联并进行数据分析以形成用户画像，用来向您推荐您感兴趣的商品或服务。
【同簇句】
在您分享或接收被分享的Keep App 内的图片、视频、链接、活动等信息时，我们需要在本地访问您的剪切板，读取其中包含的口令、分享码、链接，以实现跳转、分享等功能或服务。
【同簇句】
我们仅在本地识别出剪切板内容属于 Keep App 的跳转、分享、活动联动等指令时才会将其上传我们的服务器。
【同簇句】
另外，我们可能需要读取你的手机相册权限以便于你分享或接收被分享的视频或图片。
【同簇句】
有些手机设备的系统会提示应用（App）正在读取剪切板或相册，但该系统提示无法区分是本地处理还是上传，且由于统计方式的差异，不排除误报的可能。
【同簇句】
该类内容也会实时同步至Keep App的「社区」版块中。
【同簇句】
当您使用扫描二维码、拍摄照片、拍摄视频功能时，我们将访问您的设备的相机权限，并获取您基于扫描二维码、拍摄照片、保存动态、头像、录像影片后向我们上传的图片、视频信息。
【同簇句】
当您使用录制视频功能时我们将访问您的设备麦克风和录音相关权限，我们需要收集您的语音信息、语音交互信息。
【同簇句】
当您预约直播课程或直播视频、设置日历提醒等活动或功能时，我们将访问您的日历权限，并需要收集您的系统日历信息。
【同簇句】
应用内推送服务的授权合作伙伴：推送合作伙伴会在我们提供的服务中使用SDK（软件程序开发包），可能将访问诸如您的系统语言、网络类型、IP 地址、相册、设备信息、外部存储状态、最近一次地理位置信息、网络位置信息、持续定位、WiFi 信息（BSSID）、应用安装列表，但不会采集您的个人身份信息。
【同簇句】
统计服务的授权合作伙伴：统计合作伙伴会在我们提供的服务中使用SDK（软件程序开发包），可能将访问诸如您的网络类型、WiFi信息（BSSID）、IDFA、IDFV，但不会采集您的个人身份信息。
【同簇句】
Cookie 是包含字符串的小文件，会在您访问网站时发送到您的计算机上。
【同簇句】
当您使用 Keep 相关服务时，我们可能会使用相关技术向您的设备发送一个或多个 Cookie 或匿名标识符，以收集和存储您访问、使用 Keep 时的信息。",您开通该权限后，Keep App 可以访问或获取 WLAN 和本地蜂窝网络，以保证您正常使用投屏功能或本软件上的其他功能。,
110,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #1 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

(四) Keep App获取的权限
【同簇句】
1 存储权限
【同簇句】
2 相册权限
【同簇句】
3 相机权限
【同簇句】
4 位置权限
【同簇句】
5 麦克风权限
【同簇句】
6 电话权限
【同簇句】
7 网络权限
【同簇句】
10 日历权限",8 通知权限,
111,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #6 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

运动数据同步
【同簇句】
在充分告知第三方软件同步至Keep App的运动数据类型并获得您授权的前提下，我们将从第三方软件获取您在第三方软件生成的运动数据并同步至您的Keep。
【同簇句】
若您使用的手机设备是iOS系统，为了计算训练消耗量，经过您的授权，我们将从iOS系统的""运动与健身""接收并向其发送您的运动数据。
【同簇句】
为了简化您的输入流程，我们将从""运动与健身""中读取您的体重数据。
【同簇句】
同时，基于您的单独同意，您在 Keep App 生成的训练数据将与iOS系统的""运动与健身""同步。
【同簇句】
传感器应用场景声明
【同簇句】
计步传感器.
【同簇句】
每日步数数据访问，帮助用户记录日常行走，用户可自主上传离线步数数据.
【同簇句】
步数传感器.
【同簇句】
户外跑步、走路使用，用于记录用户户外运动时的步数、步频，并据此估算消耗数据.
【同簇句】
加速度传感器.
【同簇句】
户外跑步、走路、骑行时使用，根据步数信息计算户外运动步频、配速、消耗等.
【同簇句】
方位传感器.
【同簇句】
户外跑步、走路、骑行时使用，根据方位信息绘制用户运动地图.
【同簇句】
气压传感器.
【同簇句】
户外跑步、行走、骑行时使用，根据大气压获取海拔信息，并据此计算户外运动中的海拔和爬升距离.
【同簇句】
陀螺仪.
【同簇句】
户外跑步、行走、骑行时使用，根据陀螺仪角度旋转速率计算和修正户外运动速度、加速度信息.",9 运动与健身,
112,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #6 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

运动数据同步
【同簇句】
在充分告知第三方软件同步至Keep App的运动数据类型并获得您授权的前提下，我们将从第三方软件获取您在第三方软件生成的运动数据并同步至您的Keep。
【同簇句】
9 运动与健身
【同簇句】
为了简化您的输入流程，我们将从""运动与健身""中读取您的体重数据。
【同簇句】
同时，基于您的单独同意，您在 Keep App 生成的训练数据将与iOS系统的""运动与健身""同步。
【同簇句】
传感器应用场景声明
【同簇句】
计步传感器.
【同簇句】
每日步数数据访问，帮助用户记录日常行走，用户可自主上传离线步数数据.
【同簇句】
步数传感器.
【同簇句】
户外跑步、走路使用，用于记录用户户外运动时的步数、步频，并据此估算消耗数据.
【同簇句】
加速度传感器.
【同簇句】
户外跑步、走路、骑行时使用，根据步数信息计算户外运动步频、配速、消耗等.
【同簇句】
方位传感器.
【同簇句】
户外跑步、走路、骑行时使用，根据方位信息绘制用户运动地图.
【同簇句】
气压传感器.
【同簇句】
户外跑步、行走、骑行时使用，根据大气压获取海拔信息，并据此计算户外运动中的海拔和爬升距离.
【同簇句】
陀螺仪.
【同簇句】
户外跑步、行走、骑行时使用，根据陀螺仪角度旋转速率计算和修正户外运动速度、加速度信息.","若您使用的手机设备是iOS系统，为了计算训练消耗量，经过您的授权，我们将从iOS系统的""运动与健身""接收并向其发送您的运动数据。",
113,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #6 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

运动数据同步
【同簇句】
在充分告知第三方软件同步至Keep App的运动数据类型并获得您授权的前提下，我们将从第三方软件获取您在第三方软件生成的运动数据并同步至您的Keep。
【同簇句】
9 运动与健身
【同簇句】
若您使用的手机设备是iOS系统，为了计算训练消耗量，经过您的授权，我们将从iOS系统的""运动与健身""接收并向其发送您的运动数据。
【同簇句】
同时，基于您的单独同意，您在 Keep App 生成的训练数据将与iOS系统的""运动与健身""同步。
【同簇句】
传感器应用场景声明
【同簇句】
计步传感器.
【同簇句】
每日步数数据访问，帮助用户记录日常行走，用户可自主上传离线步数数据.
【同簇句】
步数传感器.
【同簇句】
户外跑步、走路使用，用于记录用户户外运动时的步数、步频，并据此估算消耗数据.
【同簇句】
加速度传感器.
【同簇句】
户外跑步、走路、骑行时使用，根据步数信息计算户外运动步频、配速、消耗等.
【同簇句】
方位传感器.
【同簇句】
户外跑步、走路、骑行时使用，根据方位信息绘制用户运动地图.
【同簇句】
气压传感器.
【同簇句】
户外跑步、行走、骑行时使用，根据大气压获取海拔信息，并据此计算户外运动中的海拔和爬升距离.
【同簇句】
陀螺仪.
【同簇句】
户外跑步、行走、骑行时使用，根据陀螺仪角度旋转速率计算和修正户外运动速度、加速度信息.","为了简化您的输入流程，我们将从""运动与健身""中读取您的体重数据。",
114,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #6 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

运动数据同步
【同簇句】
在充分告知第三方软件同步至Keep App的运动数据类型并获得您授权的前提下，我们将从第三方软件获取您在第三方软件生成的运动数据并同步至您的Keep。
【同簇句】
9 运动与健身
【同簇句】
若您使用的手机设备是iOS系统，为了计算训练消耗量，经过您的授权，我们将从iOS系统的""运动与健身""接收并向其发送您的运动数据。
【同簇句】
为了简化您的输入流程，我们将从""运动与健身""中读取您的体重数据。
【同簇句】
传感器应用场景声明
【同簇句】
计步传感器.
【同簇句】
每日步数数据访问，帮助用户记录日常行走，用户可自主上传离线步数数据.
【同簇句】
步数传感器.
【同簇句】
户外跑步、走路使用，用于记录用户户外运动时的步数、步频，并据此估算消耗数据.
【同簇句】
加速度传感器.
【同簇句】
户外跑步、走路、骑行时使用，根据步数信息计算户外运动步频、配速、消耗等.
【同簇句】
方位传感器.
【同簇句】
户外跑步、走路、骑行时使用，根据方位信息绘制用户运动地图.
【同簇句】
气压传感器.
【同簇句】
户外跑步、行走、骑行时使用，根据大气压获取海拔信息，并据此计算户外运动中的海拔和爬升距离.
【同簇句】
陀螺仪.
【同簇句】
户外跑步、行走、骑行时使用，根据陀螺仪角度旋转速率计算和修正户外运动速度、加速度信息.","同时，基于您的单独同意，您在 Keep App 生成的训练数据将与iOS系统的""运动与健身""同步。",
115,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #7 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

如果您在安装及/或使用过程中拒绝授予我们相应权限的，我们并不会收集您上述对应的信息。
【同簇句】
但当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；
【同簇句】
我们保证在未获得您的授权同意情况下，不会将您的画像信息提供给任何第三方向您推送个性化展示的广告信息。
【同簇句】
除此之外，我们不会上传你剪切板的其他信息至我们的服务器。
【同簇句】
但当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；
【同簇句】
但当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；
【同簇句】
当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；
【同簇句】
但当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；
【同簇句】
当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；
【同簇句】
但当您取消该授权后，我们将不再访问该权限，也无法再为您提供上述与之对应的服务；
【同簇句】
1 我们不会根据敏感类别（例如种族、宗教、性取向或健康状况）向您展示广告。
【同簇句】
2 我们不会与广告主分享可用于识别您个人身份的信息，例如您的姓名或电子邮件地址（除非经您授权同意）；
【同簇句】
3 在任何时候、任何情况下都不会擅自向任何第三方传输或共享您的个人信息，我们只会在法律允许的范围内使用根据本协议获得的信息。
【同簇句】
4 Keep App服务中的第三方服务由外部第三方主体提供，Keep App无法获得您在使用该类第三方服务时产生的信息。
【同簇句】
5 除非经过您的单独同意，否则我们不会向任何人提供您的个人信息。
【同簇句】
但当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；
【同簇句】
Keep App不对因您未能保持个人信息的私密性而导致第三方访问您的个人信息进而造成的安全疏漏承担责任。
【同簇句】
您撤回隐私政策授权后，我们将不再处理您的个人信息。
【同簇句】
但我们对于第三方提供的产品或服务没有控制权。
【同簇句】
我们无法控制第三方掌握的您的任何个人信息。
【同簇句】
您在使用第三方产品或服务过程中的信息保护问题，不适用于本政策的管理。
【同簇句】
本政策也不适用于您自行选择提供给第三方的任何信息。
【同簇句】
我们不直接向儿童提供服务，也不将儿童的个人信息用于营销目的。
【同簇句】
但当您取消该授权后，我们将不再为您提供收集该信息，也无法再为您提供升级体验功能服务和扩展功能服务，仅为您提供基本业务功能服务。
【同簇句】
本政策的标题仅为方便阅读而设计，不影响本政策任何条款的含义或解释。","任何通过使用""运动与健身""而获得的信息，包括体重和心率数据，我们将不会分享给任何第三方，包括广告商及其他代理商，也不会将""运动与健身""的信息用于市场、广告及类似服务中。",
116,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #1 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

(四) Keep App获取的权限
【同簇句】
1 存储权限
【同簇句】
2 相册权限
【同簇句】
3 相机权限
【同簇句】
4 位置权限
【同簇句】
5 麦克风权限
【同簇句】
6 电话权限
【同簇句】
7 网络权限
【同簇句】
8 通知权限",10 日历权限,
117,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #9 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

设备或软件信息，包括您的移动设备、网页浏览器或用于接入我们服务的其他程序所提供的配置信息、您的IP地址和移动设备所用的版本和设备识别码（包括IDFA、IDFV、IMEI、AndroidID、OAID、IMSI、ICCID、GAID、MEID、AAID、VAID）；
【同簇句】
在使用我们服务时搜索或浏览的信息，包括您使用的网页搜索词语、访问的社交媒体页面URL地址，以及您在使用我们服务时浏览或要求提供的其他信息和内容详情；
【同簇句】
有关您曾使用的移动应用（App）和其他软件的信息，以及您曾经使用该类移动应用和软件的信息；
【同簇句】
您通过我们的服务分享的内容所包含的信息（元数据），包括拍摄或上传的共享照片或录像的日期、时间或地点。
【同簇句】
为了向您提供更加优质的服务与用户体验，我们可能会将您的Keep账号、浏览信息、健身需求，以及您授权我们自动采集的个人信息（包括服务日志、设备信息）进行关联并进行数据分析以形成用户画像，用来向您推荐您感兴趣的商品或服务。
【同簇句】
在您分享或接收被分享的Keep App 内的图片、视频、链接、活动等信息时，我们需要在本地访问您的剪切板，读取其中包含的口令、分享码、链接，以实现跳转、分享等功能或服务。
【同簇句】
我们仅在本地识别出剪切板内容属于 Keep App 的跳转、分享、活动联动等指令时才会将其上传我们的服务器。
【同簇句】
另外，我们可能需要读取你的手机相册权限以便于你分享或接收被分享的视频或图片。
【同簇句】
有些手机设备的系统会提示应用（App）正在读取剪切板或相册，但该系统提示无法区分是本地处理还是上传，且由于统计方式的差异，不排除误报的可能。
【同簇句】
该类内容也会实时同步至Keep App的「社区」版块中。
【同簇句】
当您使用扫描二维码、拍摄照片、拍摄视频功能时，我们将访问您的设备的相机权限，并获取您基于扫描二维码、拍摄照片、保存动态、头像、录像影片后向我们上传的图片、视频信息。
【同簇句】
当您使用录制视频功能时我们将访问您的设备麦克风和录音相关权限，我们需要收集您的语音信息、语音交互信息。
【同簇句】
您开通该权限后，Keep App 可以访问或获取 WLAN 和本地蜂窝网络，以保证您正常使用投屏功能或本软件上的其他功能。
【同簇句】
应用内推送服务的授权合作伙伴：推送合作伙伴会在我们提供的服务中使用SDK（软件程序开发包），可能将访问诸如您的系统语言、网络类型、IP 地址、相册、设备信息、外部存储状态、最近一次地理位置信息、网络位置信息、持续定位、WiFi 信息（BSSID）、应用安装列表，但不会采集您的个人身份信息。
【同簇句】
统计服务的授权合作伙伴：统计合作伙伴会在我们提供的服务中使用SDK（软件程序开发包），可能将访问诸如您的网络类型、WiFi信息（BSSID）、IDFA、IDFV，但不会采集您的个人身份信息。
【同簇句】
Cookie 是包含字符串的小文件，会在您访问网站时发送到您的计算机上。
【同簇句】
当您使用 Keep 相关服务时，我们可能会使用相关技术向您的设备发送一个或多个 Cookie 或匿名标识符，以收集和存储您访问、使用 Keep 时的信息。",当您预约直播课程或直播视频、设置日历提醒等活动或功能时，我们将访问您的日历权限，并需要收集您的系统日历信息。,
118,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #2 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

如您拒绝开启的，仅会使您无法使用该功能，但并不影响您正常使用 Keep 的其他功能。
【同簇句】
同时，您也可以随时通过相关功能设置取消该权限。
【同簇句】
您也可以随时通过相关功能设置拒绝/取消该权限。
【同簇句】
拒绝提供该权限仅会使您无法使用上述功能，但不影响 Keep 其他功能与服务的正常使用；
【同簇句】
同时，您也可以随时通过相关功能设置拒绝/取消该权限。
【同簇句】
拒绝提供该权限仅会使您无法使用上述功能，但不影响 Keep 其他功能与服务的正常使用；
【同簇句】
如您拒绝提供权限和内容的，仅会使您无法使用该功能，但并不影响您正常使用 Keep 的其他功能。
【同簇句】
同时，您也可以随时通过相关功能设置取消该权限。
【同簇句】
如您拒绝提供的，仅会使您无法使用该功能，但并不影响您正常使用 Keep 的其他功能。
【同簇句】
同时，您也可以随时通过相关功能设置取消该权限。
【同簇句】
同时,您也可以随时通过相关功能设置取消该权限授权。
【同簇句】
若您拒绝提供该权限仅会使您无法使用上述功能，但不影响 Keep 其他功能与服务的正常使用；
【同簇句】
若您拒绝仅会使您无法使用已撤回授权的功能，但不影响 Keep 其他功能与服务的正常使用；
【同簇句】
您可以重置您的浏览器拒绝所有的Cookie ，或者在发送 Cookie 时提示。
【同簇句】
但如果没有 Cookie ，某些网站功能或服务可能无法正常工作。
【同簇句】
如不同意，请你不要使用Keep App。",如您拒绝授权的，仅会使您无法使用该对应功能，但并不影响您正常使用 Keep 的其他功能。,
119,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #2 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

如您拒绝开启的，仅会使您无法使用该功能，但并不影响您正常使用 Keep 的其他功能。
【同簇句】
同时，您也可以随时通过相关功能设置取消该权限。
【同簇句】
您也可以随时通过相关功能设置拒绝/取消该权限。
【同簇句】
拒绝提供该权限仅会使您无法使用上述功能，但不影响 Keep 其他功能与服务的正常使用；
【同簇句】
同时，您也可以随时通过相关功能设置拒绝/取消该权限。
【同簇句】
拒绝提供该权限仅会使您无法使用上述功能，但不影响 Keep 其他功能与服务的正常使用；
【同簇句】
如您拒绝提供权限和内容的，仅会使您无法使用该功能，但并不影响您正常使用 Keep 的其他功能。
【同簇句】
同时，您也可以随时通过相关功能设置取消该权限。
【同簇句】
如您拒绝提供的，仅会使您无法使用该功能，但并不影响您正常使用 Keep 的其他功能。
【同簇句】
同时，您也可以随时通过相关功能设置取消该权限。
【同簇句】
如您拒绝授权的，仅会使您无法使用该对应功能，但并不影响您正常使用 Keep 的其他功能。
【同簇句】
若您拒绝提供该权限仅会使您无法使用上述功能，但不影响 Keep 其他功能与服务的正常使用；
【同簇句】
若您拒绝仅会使您无法使用已撤回授权的功能，但不影响 Keep 其他功能与服务的正常使用；
【同簇句】
您可以重置您的浏览器拒绝所有的Cookie ，或者在发送 Cookie 时提示。
【同簇句】
但如果没有 Cookie ，某些网站功能或服务可能无法正常工作。
【同簇句】
如不同意，请你不要使用Keep App。","同时,您也可以随时通过相关功能设置取消该权限授权。",
120,,Keep,0,"【参考上下文：簇内语义聚合】以下为与当前隐私政策句同属 HDBSCAN 簇 #7 的其它句子汇总（不含当前句）。仅用于辅助理解主题；最终仍只对当前句抽取 Lab3 行权字段。

如果您在安装及/或使用过程中拒绝授予我们相应权限的，我们并不会收集您上述对应的信息。
【同簇句】
但当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；
【同簇句】
我们保证在未获得您的授权同意情况下，不会将您的画像信息提供给任何第三方向您推送个性化展示的广告信息。
【同簇句】
除此之外，我们不会上传你剪切板的其他信息至我们的服务器。
【同簇句】
但当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；
【同簇句】
但当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；
【同簇句】
当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；
【同簇句】
但当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；
【同簇句】
任何通过使用""运动与健身""而获得的信息，包括体重和心率数据，我们将不会分享给任何第三方，包括广告商及其他代理商，也不会将""运动与健身""的信息用于市场、广告及类似服务中。
【同簇句】
但当您取消该授权后，我们将不再访问该权限，也无法再为您提供上述与之对应的服务；
【同簇句】
1 我们不会根据敏感类别（例如种族、宗教、性取向或健康状况）向您展示广告。
【同簇句】
2 我们不会与广告主分享可用于识别您个人身份的信息，例如您的姓名或电子邮件地址（除非经您授权同意）；
【同簇句】
3 在任何时候、任何情况下都不会擅自向任何第三方传输或共享您的个人信息，我们只会在法律允许的范围内使用根据本协议获得的信息。
【同簇句】
4 Keep App服务中的第三方服务由外部第三方主体提供，Keep App无法获得您在使用该类第三方服务时产生的信息。
【同簇句】
5 除非经过您的单独同意，否则我们不会向任何人提供您的个人信息。
【同簇句】
但当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；
【同簇句】
Keep App不对因您未能保持个人信息的私密性而导致第三方访问您的个人信息进而造成的安全疏漏承担责任。
【同簇句】
您撤回隐私政策授权后，我们将不再处理您的个人信息。
【同簇句】
但我们对于第三方提供的产品或服务没有控制权。
【同簇句】
我们无法控制第三方掌握的您的任何个人信息。
【同簇句】
您在使用第三方产品或服务过程中的信息保护问题，不适用于本政策的管理。
【同簇句】
本政策也不适用于您自行选择提供给第三方的任何信息。
【同簇句】
我们不直接向儿童提供服务，也不将儿童的个人信息用于营销目的。
【同簇句】
但当您取消该授权后，我们将不再为您提供收集该信息，也无法再为您提供升级体验功能服务和扩展功能服务，仅为您提供基本业务功能服务。
【同簇句】
本政策的标题仅为方便阅读而设计，不影响本政策任何条款的含义或解释。",当您取消该授权后，我们将不再收集该信息，也无法再为您提供上述与之对应的服务；,
