app_id,app_pkg,app_name,category_id,data_safety_content,privacy_policy_content,result
19,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您浏览我们的网站或者客户端时，为保障您正常使用我们的服务，改进及优化我们的服务以及保障您的信息安全，我们会申请您同意在软件运行中（包括前台运行和后台运行）获得您的设备存储权限和设备电话权限，收集您的设备型号、操作系统、唯一设备标识符、IMEI、MAC地址、登陆IP地址、IMSI、应用安装列表、软件版本号、操作日志、服务日志信息、您进行访问的日期/时间戳、应用程序崩溃、传感器信息（重力传感器、加速度传感器、传感器列表）、SIM卡信息、IDFA、IDFV、Android ID、WIFI信息、MEID、当前运行任务、设备序列号、应用进程列表、SSID、BSSID、蓝牙信息（蓝牙名称、蓝牙地址）、WiFi扫描结果（WiFi状态、WiFi参数、附件的WiFi列表、连接的WiFi）。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
20,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",这类信息是为提供服务必须获得、收集的基础权限、信息，若您拒绝提供该信息会使您无法正常使用Blued极速版产品。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
21,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此外，我们可能还会收集和使用您的GPS位置、浏览记录、搜索记录，并结合上述收集的设备信息、服务日志信息以及其他取得您同意授权的信息，用于向您推送您可能感兴趣的广告。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
22,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",您可以拒绝我们获取您的该等个人信息，不影响您正常使用Blued极速版产品的基本功能。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
23,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",您可以自行前往设置中关闭个性化或程序化广告推送，当您关闭后，我们不会基于个性化推送的目的处理您的个人信息，而仅会向您推送与你的偏好无关的具有普遍性的内容或广告。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
24,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","当您使用""身边""功能、""地图找人""功能时，我们会在获得您的自主选择同意后，记录您的行踪轨迹、地理位置、登陆IP地址信息，目的是为了向您提供该服务。","{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
25,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该信息属于敏感信息，拒绝提供该信息仅会使您无法使用上述功能，但不影响您正常使用其他功能。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
26,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您使用动态功能时，您上传的照片、视频、评论、点赞等信息会进行存储，因为存储是实现这一功能所必需的。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
27,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",您也可以随时删除这些信息。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
28,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",除非经您自主选择或遵从相关法律法规要求，我们不会对外提供上述动态信息，或者将其用于该功能以外的其他用途。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
29,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您使用关注动态，我们会收集并使用您的浏览及搜索记录、设备信息、位置信息、交易信息，提取您的浏览、搜索偏好、行为习惯、位置信息等特征，基于特征标签进行间接人群画像并展示、推送信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
30,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",以便改善我们的产品和服务、向您提供个性化的信息搜索及交易服务。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
31,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您使用未成年人申诉功能时，我们会收集您的身份证号、姓名、面部特征信息，您上传的信息会通过腾讯云慧眼人脸核身SDK传输至第三方，我们仅会对第三方SDK返回对结果进行储存，存储是实现这一功能所必需的，您可以要求我们删除这些信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
32,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",除非经您自主选择或遵从相关法律法规要求，我们不会对外提供上述信息，或者将其用于该功能以外的其他用途。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
33,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",您可以拒绝提供该信息这仅会使您无法使用未成年人申诉功能，但不影响您正常使用其他功能。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
34,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您使用搜索、筛选功能时，我们会收集您的搜索记录、阅读记录和访问时间、评论和互动记录，目的是为了向您提供更加精准和个性化的服务和内容。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
35,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您使用语音输入、文字输入及软件内翻译功能时，我们会收集您的语音内容、或文字信息、待翻译的文本信息，因为收集是实现上述功能所必需的。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
36,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们实时处理之后，向您返回处理结果，这类信息是为提供服务必须收集的基础信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
37,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",本软件支付功能由第三方公司向您提供服务。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
38,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您进行会员购买、弯豆充值、淡蓝健康内购买功能时，我们会收集您的交易和消费记录、流水记录、虚拟交易信息、游戏类兑换码虚拟财产信息相关第三方平台的支付凭证。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
39,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","Blued极速版 APP服务提供商（武汉极意网络科技有限公司 ，以下简称""武汉极意""）通过为您提供""无感本机认证""服务以实现您使用""一键注册/登录""功能。","{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
40,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","在您注册/登录Blued极速版 APP时，武汉极意将通过在Blued极速版APP中嵌入SDK收集您的手机号码、运营商信息、网络状态进行手机号认证，武汉极意为您提供服务所必须收集的信息详见""武汉极意网络科技有限公司隐私政策条款""。","{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
41,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","您的手机号码认证通过后，武汉极意会通过通讯运营商将您的手机号码回传给Blued极速版 APP，您即可通过""一键注册/登录""功能快捷注册/登录Blued极速版APP。","{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
42,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您使用BluedAPP 的过程中，您可以选择对感兴趣的信息及/或营销活动进行分享。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
43,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您在使用上述功能的过程中，我们会收集包括您的分享历史在内的服务日志信息用于实现上述功能及其他我们明确告知的目的。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
44,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",HIV 状态/最后检验日期。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
45,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",在 HIV 预防专家的建议下，我们让您可选择是否在您的公开 Blued极速版社区个人档案中公布您的健康特征信息，例如：HIV 状态和/或最后检测日期。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
46,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如果您选择在个人资料中包含此信息，则该信息将对 Blued极速版应用程序的其他用户公开。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
47,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",因此，您应审慎考虑是否要揭露您的 HIV 状态和/或最后检测日期。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
48,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","您可以随时通过存取应用程序的""编辑个人档案""区段，以检阅和变更您的 HIV 状态/最后检测日期信息。","{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
49,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",Blued极速版不会将 HIV 状态用于广告目的，也不会与广告商分享此信息。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
50,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",您可以选择使用Blued极速版向您传送定期提醒以进行测试。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
51,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",请您知悉，我们的个性化推荐不会识别特定自然人的真实身份，仅是基于用户行为和特征提供相关性更高与更丰富的信息；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
52,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如果您不希望Blued极速版为您进行动态内容的个性化推荐，您可关闭个性化推荐。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
53,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",路径：个性化推荐开关,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
54,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您分享或接收被分享的信息、使用群聊功能邀请好友、参加站内活动等情形下，我们会访问您的剪切板，读取其中包含的口令、分享码、链接，以实现跳转、分享、活动联动等功能或服务。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
55,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们仅在本地识别出剪切板内容属于Blued跳转、分享、活动联动等指令时才会将其上传我们的服务器用于用户归因和数据统计分析。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
56,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为了保障您收到消息的及时性，在您使用消息推送服务时，您可以授权我们进行链路调节，相互促活被关闭的SDK推送进程，从而保障推送消息的有效触达。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
57,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",存储地点,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
58,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（1）法律法规有明确规定；,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
59,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（2）获得您的明确授权；,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
60,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（3）您通过互联网进行跨境直播/发布动态的个人主动行为。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
61,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",存储期限,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
62,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",Blued极速版收集、储存的个人信息，其存储期限为符合法律规定最短期限。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
63,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",对于超期的个人信息Blued极速版会进行物理删除。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
64,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","实现本政策中""我们如何收集信息""所述目的；","{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
65,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",用于向您发出重要的产品或服务通知：,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
66,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（1）如将Blued极速版的软件更新及活动预告及时通知您。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
67,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如果您不希望列入我们的邮寄列表，可回复邮件选择退出；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
68,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（2）如您参与抽奖、竞赛或类似推广活动，我们会将您提供的信息用于管理此类活动；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
69,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（3）如关于购买的相关信息以及条款、条件和政策的变更，由于这些信息对您与Blued极速版之间的沟通至关重要，您不能拒绝接收此类信息；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
70,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们理解对于您持续使用Blued极速版平台的产品或服务过程中向我们或关联方提供的个人信息，我们及关联方有权为您提供服务之目的使用。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
71,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",用于防丢失和防欺诈目的等。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
72,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（1）与国家安全、国防安全有关的；,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
73,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（2）与公共安全、公共卫生、重大公共利益有关的；,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
74,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（3）与犯罪侦查、起诉、审判和判决执行等有关的；,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
75,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（4）出于维护个人信息主体或其他个人的生命、财产等重大合法权益但又很难得到您本人同意的；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
76,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（5）所收集的个人信息是您自行向社会公众公开的；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
77,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（6）从合法公开披露的信息中收集个人信息的，如合法的新闻报道、政府信息公开等渠道；,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
78,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（7）根据您的要求签订合同所必需的；,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
79,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（8）用于维护所提供的产品或服务的安全稳定运行所必需的，例如发现、处置产品或服务的故障；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
80,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（9）法律法规规定的其他情形。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
81,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",与我们的关联方和合作第三方共享信息,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
82,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（1）为保障您和其他用户的账号与财产安全，使您和我们的正当合法权益免受不法侵害，我们可能会向关联方或合作第三方共享必要的设备信息、应用、进程、性能、环境、账号及日志等信息，请点击查看我们接入的《第三方SDK列表》：,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
83,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","（2）为向您提供""身边""功能、""地图找人""功能及""发送位置""服务等，我们可能将您的GPS定位、用户设备、手机系统信息通过SDK传输至高德软件有限公司共享。","{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
84,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",您可以关闭相关权限，拒绝使用位置共享服务。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
85,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",关闭后您无法正常使用上述服务，但不影响您正常使用除上述功能外的其他功能。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
86,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（3）为向您提供未成年人申诉服务，在获得您的单独同意后，我们可能会将您上传的身份证照片、姓名、面部特征信息，与我们的服务供应商腾讯云计算（北京）有限责任公司共享。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
87,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",您可以通过以下网址website_url_lnk,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
88,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（4）为了向您及时通知Blued的软件更新、服务提示、活动预告及其他服务相关信息（包括商业或非商业信息）】，在获得您的单独同意后，我们可能会将您的手机号与我们的短信服务供应商共享。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
89,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",如您不希望接收我们软件推送消息，您可要求我们停止推送。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
90,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",与此同时，如您不希望接受我们的短信消息，您可通过短信提示回复退订或我们提供的其他方式进行退订或关闭。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
91,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",例如：根据短信退订指引要求我们停止发送推广短信，或在移动端设备中进行设置，不再接收我们推送的消息；,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
92,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",但我们依法律规定或本政策约定发送消息的情形除外。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
93,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（5）为了向您提供聊天记录的备份和恢复服务，在获得您的单独同意后，我们可能会将您的通信记录和内容，与我们的服务供应商共享，您可以通过以下网址： 【website_url_lnk,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
94,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（6）为了向您提供更加精准、个性化的服务，我们可能会收集、共享和使用您的个人信息，包括但不限于您的【设备型号、设备名称、SIM卡序列号、设备唯一标识符（IMEI、IMSI、AndroidID、IDFA、OAID）】。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
95,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",我们收集这些信息的主要目的是为了形成间接的用户画像，以便更好地理解我们的用户群体并提供优化的服务。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
96,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","更进一步地，我们可能会将您的个人信息委托给我们的合作伙伴每日互动股份有限公司（以下简称""个推""）处理。","{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
97,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",这些合作伙伴可能会帮助我们【以帮助其进行广告或决策建议、提高广告有效触达率、进一步了解用户需求。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
98,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",但我们承诺：未经您的同意，我们不会与其共享可以识别您身份的个人信息】。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
99,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",您可以通过以下网址：【website_url_lnk,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
100,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",转让,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
101,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（1）获得您的单独同意；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
102,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（2）在涉及合并、分立、解散、被宣告破产等情况需要转移个人信息的，我们将告知您接收方的名称/姓名、联系方式、处理目的、处理方式和个人信息的种类，按照法律法规及不低于本政策所要求的标准继续保护或要求接收方继续保护您的个人信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
103,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",若接收方变更对您个人信息的处理目的、处理方式的，将重新取得您的同意。,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
104,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",公开披露,"{""incorrect"": 0, ""incomplete"": 0, ""inconsistent"": 0}"
105,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（1）如必须公开披露时，我们会向您告知此次公开披露的目的、披露信息的类型及可能涉及的敏感个人信息，并征得您的单独同意；,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
106,,Blued极速版,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",（2）根据法律、法规的要求、强制性的行政执法或司法要求所必须提供您个人信息的情况下，我们可能会依据所要求的个人信息类型和披露方式公开披露您的个人信息。,"{""incorrect"": 1, ""incomplete"": 0, ""inconsistent"": 0}"
