app_id,app_pkg,app_name,category_id,data_safety_content,privacy_policy_content,result
164,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
165,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",云盘共享群及家庭云-邀请好友-小程序码下载保存到本地：,
166,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
167,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""云盘共享群及家庭云-邀请好友-小程序码下载保存到本地""功能，我们在您使用该功能时，页面收集了写入SD卡(Android10以下系统版本)，用于小程序码下载保存到本地。",
168,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
169,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
170,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集上述信息时，会调用存储权限(修改或删除您的SD卡中的内容，Android10以下系统版本)，您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
171,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
172,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了云盘SDK，需要申请存储权限(修改或删除您的SD卡中的内容，Android10以下系统版本)，收集写入SD卡(Android10以下系统版本)，用于小程序码下载保存到本地。,
173,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
174,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",云盘共享群及家庭云-邀请好友-小程序码分享给好友：,
175,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
176,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""云盘共享群及家庭云-邀请好友-小程序码分享给好友""功能，我们在您使用该功能时，页面收集了写入SD卡，用于小程序码分享给好友。",
177,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
178,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
179,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集上述信息时，会调用存储权限(修改或删除您的SD卡中的内容)，您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
180,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
181,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了云盘SDK，需要申请存储权限(修改或删除您的SD卡中的内容)，收集写入SD卡，用于小程序码分享给好友。,
182,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
183,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",云盘共享群/家庭云-家庭文件-上传文件、微信文件自动备份：,
184,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
185,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""云盘共享群、家庭云-家庭文件-上传文件、微信文件自动备份""功能，我们在您使用该功能时，页面收集了读取SD卡（Android10及以下系统版本）、所有文件（Android11及以上系统版本），用于云盘共享群、家庭云-家庭文件-上传文件、微信文件自动备份。",
186,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
187,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
188,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集上述信息时，会调用存储权限(读取您的SD卡中的内容，Android10及以下系统版本）、所有文件管理权限（Android11及以上系统版本)，您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
189,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
190,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了云盘SDK，需要申请存储权限(读取您的SD卡中的内容，Android10及以下系统版本）、所有文件管理权限（Android11及以上系统版本)，收集读取SD卡（Android10及以下系统版本）、所有文件（Android11及以上系统版本），用于云盘共享群、家庭云-家庭文件-上传文件、微信文件自动备份。,
191,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
192,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",云笔记,
193,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",笔记加密柜：,
194,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
195,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
196,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
197,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了云盘笔记SDK，需要申请生物识别权限，收集本机设备硬件校验结果，用于校验本机设备的指纹特征。,
198,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
199,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",笔记附件、笔记插图、笔记文字识别：,
200,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
201,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""笔记附件、笔记插图、笔记文字识别""功能，我们在您使用该功能时，页面收集了拍摄照片、扫描图片，接入了文字识别(OCR)能力，用于笔记上传附件或插入图片、照片文字信息识别。",
202,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
203,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
204,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
205,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",上述功能使用了云盘笔记SDK，需要申请拍摄照片和视频权限，收集拍摄照片、扫描图片，用于笔记上传附件、笔记插入图片、照片文字信息识别。,
206,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
207,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",录音笔记及语音转写：,
208,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
209,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""录音笔记及语音转写""功能，我们接入了语音转写能力，在您使用该功能时，页面收集了音频信息、录音状态提示，用于笔记录音和语音转写。",
210,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当您使用导出音频、文本保存至本地功能时，页面收集了写入SD卡(Android11以下系统版本)，用于音频、文本保存至本地，此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
211,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
212,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集上述信息时，会调用麦克风、通知权限及存储权限（修改或删除您的SD卡中的内容，Android11以下系统版本），您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
213,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
214,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了云盘笔记SDK，需要申请麦克风、通知权限及存储权限，收集音频信息、录音状态提示、写入SD卡(Android11以下系统版本)，用于笔记录音和语音转写，导出音频、文本保存至本地；,
215,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",使用了云点播短视频SDK，需要申请存储权限(读取您的SD卡中的内容、修改或删除您的SD卡中的内容)，收集录音文件，用于录音文件合成，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
216,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",笔记分享生成长图、笔记正文图片保存、笔记附件保存：,
217,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
218,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""笔记分享生成长图/笔记正文图片保存/笔记附件保存""功能，我们在您使用该功能时，页面收集了写入SD卡(Android11以下系统版本)，用于长图及正文图片保存相册，笔记附件保存本地。",
219,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
220,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
221,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集上述信息时，会调用存储权限(修改或删除您的SD卡中的内容，Android11以下系统版本)，您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
222,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
223,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了云盘笔记SDK，需要申请存储权限(修改或删除您的SD卡中的内容，Android11以下系统版本)，收集写入SD卡(Android11以下系统版本)，用于长图及正文图片保存相册，笔记附件保存本地。,
224,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
225,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",笔记正文图片保存、笔记附件保存：,
226,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
227,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""笔记正文图片保存、笔记附件保存""功能，我们在您使用该功能时，页面收集了写入SD卡，用于正文图片保存相册、笔记附件保存本地。",
228,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
229,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
230,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集上述信息时，会调用存储权限(修改或删除您的SD卡中的内容)，您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
231,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
232,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了云盘笔记SDK，需要申请存储权限(修改或删除您的SD卡中的内容)，收集写入SD卡，用于正文图片保存相册、笔记附件保存本地。,
233,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
234,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",笔记翻译：,
235,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
236,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）使用的第三方SDK,
237,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了云盘笔记SDK，需要收集文件信息，用于笔记翻译。,
238,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
239,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",安装或卸载应用、升级应用版本：,
240,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
241,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
242,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",邮件/页面/客户端/附件/截图的QQ、微信、移动办公分享：,
243,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
244,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""邮件/页面/客户端/附件/截图的QQ、微信分享""功能，我们在您使用该功能时，收集了文件信息、指定应用包名(QQ/微信/移动办公)，用于分享内容至QQ或微信、移动办公。",
245,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
246,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）使用的第三方SDK,
247,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了QQ分享SDK、微信分享SDK，需要收集文件信息、指定应用包名(QQ/微信)，用于分享内容至QQ或微信。,
248,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
249,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",日历：,
250,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
251,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""日历""功能，我们在您使用该功能时，页面收集了APP账号、邮箱日历，用于同步和管理邮箱日历。",
252,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
253,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）使用的第三方SDK,
254,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了日历SDK，收集了APP账号、邮箱日历，用于同步和管理邮箱日历。,
255,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
256,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",登录页-在线客服、我的-在线客服：,
257,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
258,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
259,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",邮件生成截图：,
260,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
261,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""邮件生成截图""功能，我们在您使用该功能时，页面收集了写入SD卡(Android11以下系统版本)，用于生成邮件截图后保存本地。",
262,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
263,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
264,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集上述信息时，会调用存储权限(修改或删除您的SD卡中的内容权限，Android11以下系统版本)，您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
265,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",个人资料：,
266,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
267,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",办理套餐业务：,
268,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
269,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",办理查询业务：,
270,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
271,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",权益中心购买权益：,
272,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
273,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",云手机：,
274,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
275,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""云手机""功能，我们在您使用该功能时，页面收集了App账号、读取SD卡、写入SD卡、拍摄照片，用于云手机登录、扫一扫功能。",
276,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
277,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
278,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集读取SD卡、写入SD卡、拍摄照片时，会调用存储权限(读取您的SD卡中的内容、修改或删除您的SD卡中的内容)、拍摄照片和视频权限，您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
279,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",指纹解锁或面容解锁：,
280,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
281,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
282,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",意见反馈：,
283,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
284,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",26.邮箱的实名认证：,
285,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
286,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",27.复制邮件标题、复制联系人信息、复制分享的链接、复制/粘贴内容：,
287,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
288,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
289,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",28.数据采集、精准触达：,
290,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
291,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""数据采集、精准触达""功能，我们在您使用该功能时，页面收集了手机号、WIFI状态、网络状态信息、点击的事件信息，用于数据采集和精准触达。",
292,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
293,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
294,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集手机号、WIFI状态、网络状态信息时，会调用完全的网络访问权限、查看网络连接权限、查看WLAN连接权限、更改网络连接性权限、读取本机号码权限，您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
295,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
296,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了移动认证SDK，需要申请完全的网络访问权限、查看网络连接权限、查看WLAN连接权限、更改网络连接性权限、读取本机号码权限，页面收集了手机号、WIFI状态、网络状态信息、点击的事件信息，用于数据采集和精准触达。,
297,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
298,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","如果您不想体验该服务，可前往App""我的-关于我们-个性化推荐设置""中关闭个性化服务设置、移动认证数据回传设置。",
299,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",29.应用服务监测：,
300,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1）必要信息、非必要信息范围,
301,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""应用服务监测""功能，我们在您使用该功能时，收集了APP账号、设备型号、操作系统版本号、登录IP地址、接入网络的方式/类型/状态、服务日志信息、故障记录、操作日志、运营商类型、读取SD卡，用于监测崩溃、错误、卡顿现象和数据统计。",
302,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
303,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
304,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集上述信息时，会调用完全的网络访问权限、查看网络连接权限、存储权限(读取您的SD卡中的内容)，您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
305,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
306,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了听云SDK，需要申请完全的网络访问权限、查看网络连接权限、存储权限(读取您的SD卡中的内容)，需要收集APP账号、设备型号、操作系统版本号、登录IP地址、接入网络的方式/类型/状态、服务日志信息、故障记录、操作日志、运营商类型、读取SD卡，用于监测崩溃、错误、卡顿现象和数据统计。,
307,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
308,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",30.数据分析：,
309,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1)必要信息、非必要信息范围,
310,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""数据分析""功能，我们在您使用该功能时，页面收集了APP账号、网络类型、设备制造商、操作系统版本、运行中的进程信息、IP地址，用于数据分析。",
311,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
312,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",2）调用的权限,
313,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",当我们收集上述信息时，会调用完全的网络访问权限、查看网络连接权限、查看WLAN连接权限，您不授权仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
314,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",3）使用的第三方SDK,
315,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",该功能使用了神策SDK，SDK需要申请完全的网络访问权限、查看网络连接权限、查看WLAN连接权限，收集APP账号、网络类型、设备制造商、操作系统版本、运行中的进程信息、IP地址，用于数据分析。,
316,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
317,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",31.,
318,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",JSON解析框架/微信Mars记录日志/请求网络：,
319,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1)必要信息、非必要信息范围,
320,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为了保证可以正常使用JSON解析框架，我们使用了fastjson。,
321,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为了保证可以正常记录日志，我们使用了微信Mars，需要申请存储权限(读取您的SD卡中的内容、修改或删除您的SD卡中的内容)，收集读取SD卡、写入SD卡、日志信息，用于记录日志和分析崩溃信息。,
322,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",为了保证正常请求网络，我们使用了RxJavaFX、Okio、okhttp、ApacheHttpClient，需要申请 存储权限(读取您的SD卡中的内容、修改或删除您的SD卡中的内容)、完全的网络访问权限，收集读取SD卡、写入SD卡、IP地址、网络状态信息，用于请求网络。,
323,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",此类信息为提供本服务的必要信息，拒绝提供该信息仅会影响您使用该功能，但不会影响您使用我们的其他功能。,
324,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",32.产品联网服务：,
325,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}",1)必要信息、非必要信息范围,
326,139ستدن,139ستدن,0,"{'data_shared': [], 'data_collected': [], 'security_practices': []}","为了保证您能正常使用""产品联网服务""功能，我们在您使用该功能时，页面收集了访问网络、网络信息、WIFI状态，用于访问网络体验产品服务、对网络异常情况做出对应提示。",
